ID,text,label,score
7310,i would not focus at work or i miss deadline. i offend call work because mentally i am stress. i would often make mistakes and have brain fog.,POSITIVE,0.9991174340248108
7327,"currently, my work is not affected by food or housing insecurity on a personal level.  since i work on a college campus, i affected by others having food or housing insecurity by trying to understand ways concerning how to best help them.",POSITIVE,0.9474623203277588
7350,it does not.,POSITIVE,0.9921544194221497
7403,it's not.,POSITIVE,0.9993785619735718
7408,"for me, it's not, really. but for those who get 1/2 hour for lunch, it probably is affecting their health and work because they'd need to bring food to work or eat snacks from the machines.",POSITIVE,0.9906195402145386
7423,no,N/A,0.0
7433,it could be negatively impacting the performance of students.,NEGATIVE,0.9994232654571533
7445,not really affecting.,POSITIVE,0.9997492432594299
7446,not applicable,N/A,0.0
7448,"lack on interest, not focused",POSITIVE,0.9997803568840027
7459,there needs to be more nutritional foods to be available at all hours.,NEGATIVE,0.9992930889129639
7477,the stress makes it hard to concentrate.  i don't sleep well so that also contributes to my anxiety and stress.,NEGATIVE,0.9971346855163574
7482,"yes, because i only eat once a day. it's in the evening when i get home from work. so i would cook dinner of whatever we have in the refrigerator.",NEGATIVE,0.9804131388664246
7491,not applicable to either.,POSITIVE,0.9997866749763489
7494,none,POSITIVE,0.985345721244812
7532,"i am currently living in senior housing, but now that i'm working full time i will have to find new housing. rents are so high i have been searching for a house, but can't find anything in my approval range that doesn't require major repairs i can't afford. i'm very worried about finding affordable housing when i have to leave here. anxiety/depression when condos i thought i might be able to afford fell through because of huge repair costs. i normally do not have anxiety/depression.",POSITIVE,0.9961069226264954
7540,it may diminish my students' ability to study and learn.,NEGATIVE,0.9997714161872864
7553,no,N/A,0.0
7560,not affecting,POSITIVE,0.999519944190979
7563,worrying about that instead of focusing on work.,NEGATIVE,0.9967265129089355
7564,worrying about mortgage and home insurance is challenging.,NEGATIVE,0.9790712594985962
7573,"i work with students daily who face both food and housing insecurity, it does not affect me personally.",POSITIVE,0.9969678521156311
7586,not affecting me,POSITIVE,0.9991280436515808
7605,"fortunately it does not, but medical expenses are my burden that gets in the way",POSITIVE,0.9932371973991394
7609,not at all,POSITIVE,0.999579131603241
7614,none,POSITIVE,0.985345721244812
7615,going to work hungry,NEGATIVE,0.9861615896224976
7628,not a great deal  i worry about finances fairly frequently though,POSITIVE,0.994759738445282
7638,it is not,POSITIVE,0.9929613471031189
7645,"i was living with family for financial reasons, but was forced to move out when it became dangerous. during that time, it was very difficult to focus at work because  i was always worried about what was going to be waiting for me at ""home."" at this point, i'm in a better living situation, but a worse financial one. the rental property i was able to find is very expensive for how much i'm making, and i'm currently the only employed person in the household.",NEGATIVE,0.999405026435852
7647,it affects my mental health,NEGATIVE,0.7503454685211182
7649,it doesn't,NEGATIVE,0.9799878597259521
7652,"increased stress, issues focusing and managing work load",NEGATIVE,0.9734452366828918
7657,i fear i may have to resign and take a higher paying job to support myself.,NEGATIVE,0.9992461204528809
7660,"not at all, not now as an adult. as a student at unm i had more problems than i have today, but i was mostly secure then as well.",POSITIVE,0.998897910118103
7665,it is not.,POSITIVE,0.9987292885780334
7696,i feels like no matter how much effort or negativity is at work there is no longer a feeling of stability from working at a reputable company (institution),POSITIVE,0.9996020197868347
7702,i don't own a house. i share it with friends,POSITIVE,0.9802421927452087
7709,it's depressing,NEGATIVE,0.9998016953468323
7728,it is not.,POSITIVE,0.9987292885780334
7729,it's not.,POSITIVE,0.9993785619735718
7751,everything we do revolves around students getting an education.  seeing students who debate leaving because they cannot afford rent and schooling at the same time is really hard.  i've personally had student employees who had to quit due to housing insecurity.,POSITIVE,0.9981027245521545
7753,making me work harder,NEGATIVE,0.7460877895355225
7755,it's more the other way around.  i'm not paid enough to provide for my family.,POSITIVE,0.9994553923606873
7767,inflation has had an affect on my household budget for food but has not affected my work.,POSITIVE,0.9635570049285889
7769,no,N/A,0.0
7770,it isn't,NEGATIVE,0.9900496006011963
7797,it is not.,POSITIVE,0.9987292885780334
7809,it isn't affecting my work at this time.  my rent contract is due for renewal soon and i worry about the rent hike i know is coming.  my apartment complex has been sold twice in the last 5 years.,POSITIVE,0.9898957014083862
7816,it doesn't at the moment.,NEGATIVE,0.9783450365066528
7821,"low energy, hard to focus and concentrate",NEGATIVE,0.9997977614402771
7831,makes me anxious,NEGATIVE,0.9922089576721191
7877,it is not.,POSITIVE,0.9987292885780334
7881,"at the moment, it is not impacting my work.",POSITIVE,0.9991222023963928
7886,trying to eat more healthy therefore can have better health and focus....but cannot because of husband,POSITIVE,0.9926002025604248
7887,rentals are scarce here. need a space of my own,NEGATIVE,0.9996229410171509
7892,not at the moment.,POSITIVE,0.9914647936820984
7903,minor but not zero. worrying about making ends meet is always a concern.,POSITIVE,0.9880868196487427
7906,i have not noticed of it is or not.,POSITIVE,0.9842209815979004
7908,it is not affecting my work,POSITIVE,0.9982395172119141
7916,it has not effected my work (to my knowledge),POSITIVE,0.9986905455589294
7931,no,N/A,0.0
7933,it hasn't anymore since i am paid better and have learned where i can buy food if need be.,NEGATIVE,0.9922424554824829
7940,it is not doing so,POSITIVE,0.9986727237701416
7944,no,N/A,0.0
7956,none,POSITIVE,0.985345721244812
7958,about 2 days a month i stress over the budget or the checkbook balance.,NEGATIVE,0.9990536570549011
7968,it doesn't - thankfully,NEGATIVE,0.9865618348121643
7985,i have relocated in order to find a job that pays enough for the cost of living in my area.,POSITIVE,0.9808453321456909
8001,i do not eat enough,POSITIVE,0.9995216131210327
8002,thankfully itâ€™s not.,POSITIVE,0.9791989922523499
8009,no,N/A,0.0
8014,"albuquerque rents and home prices have skyrocketed while unm salaries and wages are stagnant. this is not acceptable. i live in my rv by choice, but if i wanted to move to albuquerque it would be a financial burden.",POSITIVE,0.99930739402771
8022,it isn't,NEGATIVE,0.9900496006011963
8023,not for me.  some of my students may have this insecurity.  it affects my work,POSITIVE,0.987779438495636
8028,this last year i had to borrow money in order to take my car out of repossession because i had to choose between rent and transportation.,NEGATIVE,0.9992651343345642
8031,"choosing between food or parking at work, sometime i will come to work late to avoid having to pay more for parking or breakfast/lunch, where i can make those from home.",NEGATIVE,0.8857716917991638
8040,it adds to my general stress level.,POSITIVE,0.9203498363494873
8043,"food is becoming more expensive, i don't have the luxury of buying take-out all the time",NEGATIVE,0.9901542067527771
8064,"it doesn't affect me directly, but it affects my work because i work with students.",NEGATIVE,0.9948074221611023
8082,everything here is just so unbelievably expensive. i live alone so i have to take care of everything myself but i also cannot miss work.,POSITIVE,0.9985209107398987
8095,its not,POSITIVE,0.9932273030281067
8096,it isnâ€™t,NEGATIVE,0.9817838668823242
8115,"anxiety, inability to focus",NEGATIVE,0.9996088147163391
8130,stressed,NEGATIVE,0.9985039234161377
8155,not,POSITIVE,0.99064701795578
8158,"my car needs significant repairs, but with the inflation of food, and my rent is about to go up another $80, i am not eating as healthy as i need to be, cutting back on meals, and unable to repair my car, so if it doesn't run, i can't go to work.",POSITIVE,0.9997013211250305
8164,it's not,POSITIVE,0.997733473777771
8178,"i feel isolated from my coworkers. they do not know what i deal with. they have an idea and i put on a good face about it, but i struggle much more than them.",POSITIVE,0.9801204800605774
8180,i do not have a place to store food at work such as a refrigerator. because of this i often leave work early to go home and eat.,POSITIVE,0.9992921352386475
8186,sometimes not able to get food,POSITIVE,0.9996383190155029
8194,"if i forget to bring a lunch, or if i don't get to the coffee shop on campus before it closes, there's no options on campus for food besides vending machines/snacks.",POSITIVE,0.99953293800354
8243,it causes me to worry that i'll need to find a new position and move somewhere that is more affordable.,NEGATIVE,0.9961889386177063
8254,n/a,N/A,0.0
8271,it hasnâ€™t,NEGATIVE,0.9970308542251587
8278,neither insecurity has been affecting my work as of last several months.,NEGATIVE,0.947810173034668
8325,"i am very privileged in the life i have, however, even with my salary it sometimes gets hard to make ends meet.",NEGATIVE,0.9031929969787598
8340,"i lost my last job because they changed my work location, which i couldn't do with my car that couldn't handle the commute and was shared, getting two people to and from work.",NEGATIVE,0.999713122844696
8344,worrying,NEGATIVE,0.9979775547981262
8345,it isn't.,NEGATIVE,0.9973902106285095
8349,na,N/A,0.0
8364,i feel uneasy living with other people,NEGATIVE,0.9955577254295349
8371,hasnâ€t,NEGATIVE,0.9907450675964355
8397,it can be a significant issue for my students in my classes- which might cause all sorts of other problems and lead them to do poorly in the class or drop the class.,NEGATIVE,0.9997898936271667
8416,i need to plan healthy snacks so i donâ€™t feel tired/hungry around 3pm.,NEGATIVE,0.998281717300415
8472,not affecting my work,POSITIVE,0.9994744658470154
8475,i am ok due to my partner's work and due to working another job.,POSITIVE,0.9997685551643372
8479,not at all,POSITIVE,0.999579131603241
8538,i am not currently food or housing insecure.,POSITIVE,0.9988935589790344
8559,stress from missed payments on mortgage is distracting. it makes you take extra pay opportunities at the expense of doing a good job with your primary role.,NEGATIVE,0.9985626339912415
8567,it is not affecting my work.,POSITIVE,0.9981001019477844
8570,"anxiety, tension",NEGATIVE,0.9913575649261475
8576,"i am experiencing a phase where food insecurity doesn't directly affect my work, though it does sometimes affect colleagues and community, which indirectly influences my work.",NEGATIVE,0.7750540375709534
8579,professor salaries have fallen so much i have to work a second job to make ends meet,NEGATIVE,0.999775230884552
8612,i get anxious about the cost of living and it impacts my depression,NEGATIVE,0.9972568154335022
8655,it's definitely something on my mind constantly,POSITIVE,0.9997439980506897
8671,concentration,POSITIVE,0.9975142478942871
8693,i want a quiet environmen   food safety,NEGATIVE,0.9821996688842773
8703,attend a class,POSITIVE,0.9963376522064209
8787,it's not,POSITIVE,0.997733473777771
8796,the timing,POSITIVE,0.9982047080993652
8842,not at all,POSITIVE,0.999579131603241
8867,i am not food or housing insecure.,POSITIVE,0.8591033220291138
8880,it good,POSITIVE,0.9998427629470825
8883,not at all,POSITIVE,0.999579131603241
8884,it is not now,POSITIVE,0.9954659938812256
8888,not at all,POSITIVE,0.999579131603241
8894,it is not.,POSITIVE,0.9987292885780334
8896,too hungry and tired to focus sometimes,NEGATIVE,0.9996837377548218
8897,insufficient funds after the basic necessities are paid for.,NEGATIVE,0.9997652173042297
8899,does not let you stay fully focused cause you are always thinking about how things are going to get paid.,POSITIVE,0.993344783782959
8902,concentration and focus,POSITIVE,0.9995942711830139
8903,na,N/A,0.0
8905,is not,POSITIVE,0.9948654770851135
8907,it is not.,POSITIVE,0.9987292885780334
8909,very little,NEGATIVE,0.9980350136756897
8912,not,POSITIVE,0.99064701795578
8913,it isn't,NEGATIVE,0.9900496006011963
8918,i am finally able to provide food for myself with snap,POSITIVE,0.9988489151000977
8920,"it doesn't affect me, but i worry about my students.",NEGATIVE,0.9735590219497681
8922,it's currently not-- i will just need to find a place to move (preferably partially furnished) in a few months.,POSITIVE,0.9995067119598389
8928,i am looking for jobs elsewhere and not able to focus on my work 09%,POSITIVE,0.9996628761291504
8929,luckily it doesn't.,NEGATIVE,0.9427280426025391
8937,it isn't,NEGATIVE,0.9900496006011963
8940,it is not affecting me.,POSITIVE,0.9959866404533386
8941,it doesn't.,NEGATIVE,0.9938563704490662
8943,not affecting,POSITIVE,0.999519944190979
8945,makes me take it more seriously!,POSITIVE,0.9993482232093811
8946,not at all,POSITIVE,0.999579131603241
8947,not at all.,POSITIVE,0.9995948672294617
8951,it isn't.,NEGATIVE,0.9973902106285095
8953,it's not affecting my work.,POSITIVE,0.999054491519928
8954,i am often stressed or thinking about extra ways to make money to supplement my faculty income.,NEGATIVE,0.9984374642372131
8955,i don't believe it affects my work. it does worry me though.,NEGATIVE,0.986728847026825
8956,not at all.,POSITIVE,0.9995948672294617
8960,students who are food or housing insecure are harder to teach,NEGATIVE,0.9988995790481567
8962,it isn't.,NEGATIVE,0.9973902106285095
8964,i would say it doesn't affect my work it just sometimes affects me doing my work because i keep thinking about it.,NEGATIVE,0.7710936069488525
8966,"increases my stress level all day long, even at work",NEGATIVE,0.9546322226524353
8967,i like to think it isn't. the place i work often has lunches and i partake.,POSITIVE,0.925589382648468
8968,hard to focus on work if i'm not sure how long i will be at the place i live.,POSITIVE,0.9995904564857483
8969,i do not eat enough to keep my energy high or stay focused.,POSITIVE,0.9997480511665344
8971,struggled to come back to work in business appropriate attire.,NEGATIVE,0.9988346695899963
8981,i do not allow the personal struggles or financial hardship affect my work.,POSITIVE,0.9936969876289368
8989,it is not.,POSITIVE,0.9987292885780334
8990,not at all,POSITIVE,0.999579131603241
8996,yes. i am constantly worrying about the cost of transportation and food.,NEGATIVE,0.9914950132369995
8997,"the emotional/mental abuse while living with my family member has caused severe anxiety, stress that shows up in my work",NEGATIVE,0.9689561724662781
8998,it does not.,POSITIVE,0.9921544194221497
9001,it hasn't,NEGATIVE,0.9787166714668274
9003,in order to address rising food costs i've had to get an additional job for supplemental income and that has made my focus for my primary job decrease as i'm more exhausted and mentally drained,NEGATIVE,0.9996501207351685
9005,"hard to focus sometimes, worry about money",NEGATIVE,0.999506950378418
9008,i makes it hard to concentrate.,NEGATIVE,0.9997019171714783
9017,no,N/A,0.0
9025,no,N/A,0.0
9027,not at all.,POSITIVE,0.9995948672294617
9028,i feel that if i cannot get adequate housing here in espanola i might have to leave my job.,POSITIVE,0.9996960163116455
9029,these are not issues for me currently.,POSITIVE,0.9837763905525208
9030,i never know if i will get a contract.,POSITIVE,0.9966796636581421
9037,it is not,POSITIVE,0.9929613471031189
9038,it doesn't. i keep my problems to myself.,POSITIVE,0.778246283531189
9042,stress,NEGATIVE,0.9981365203857422
9044,anxious and regrets such a low paying position despite having a masters,NEGATIVE,0.9988403916358948
9056,housing instability and crime are a daily fear. it is mentally and emotionally taxing and distracting.,NEGATIVE,0.9991779923439026
9059,"currently not an issue; with increased income from my new position, i've been less concerned about food/housing security.",POSITIVE,0.9922226071357727
9062,i try not to let affect my work,POSITIVE,0.9938872456550598
9067,it does not affect my work,POSITIVE,0.9380117654800415
9068,it doesn't,NEGATIVE,0.9799878597259521
9070,"the people i serve may experience food or housing insecurity, so it affects the information i share and the recommendations i provide.",NEGATIVE,0.743813157081604
9073,"currently, i am unaffected",NEGATIVE,0.9965810179710388
9075,"sometimes it's so hard to pay attention at work when i know that maybe i will not have enough money for the next rent payment,",POSITIVE,0.999735414981842
9076,"none. i am fine, but i worry about students, faculty, and staff  that may be experiencing this.",POSITIVE,0.9832295775413513
9077,it's not.,POSITIVE,0.9993785619735718
9078,the students and young people i work with are affected greatly and that effects how they handle my programs and activities.,NEGATIVE,0.9952438473701477
9079,it doesn't and i realize i am fortunate.,POSITIVE,0.9977056384086609
9080,not at all,POSITIVE,0.999579131603241
9085,not much,POSITIVE,0.9997549653053284
9088,not really,POSITIVE,0.9995947480201721
9095,no,N/A,0.0
9096,it doesn't affect my work,NEGATIVE,0.9250615239143372
9098,"concerned for students well being. ,",NEGATIVE,0.9914775490760803
9105,not much. i just end up stressed out but i cope.,POSITIVE,0.9922893643379211
9106,it doesn't.,NEGATIVE,0.9938563704490662
9112,i feel anxious for my future.,NEGATIVE,0.9959486722946167
9113,just waiting for the other shoe to drop. living paycheck to paycheck.,NEGATIVE,0.9944607019424438
9114,it is not,POSITIVE,0.9929613471031189
9120,it is not.,POSITIVE,0.9987292885780334
9121,not,POSITIVE,0.99064701795578
9128,"i can only afford to cook at home, mostly we have ground beef or chicken, potatoes, rice, or pasta, and bread. that is not good when i'm diabetic.",POSITIVE,0.9993353486061096
9133,it is not at the moment.,POSITIVE,0.9881039261817932
9142,not at all,POSITIVE,0.999579131603241
9157,i sometimes lack in energy. moving out of the unsafe apartment has significantly increased my commute.,NEGATIVE,0.9894930124282837
9165,no,N/A,0.0
9166,it is not currently affecting my work,POSITIVE,0.999294638633728
9167,little to no affect.,POSITIVE,0.9880226850509644
9172,slightly affecting my work. i cannot get up in the mornings. i'm always tired.,POSITIVE,0.9740439653396606
9181,not at all,POSITIVE,0.999579131603241
9186,no,N/A,0.0
9191,it is not.,POSITIVE,0.9987292885780334
9192,many of my students struggle with these obstacles which makes it difficult for them to get to work and/or take care of themselves and their families.,NEGATIVE,0.9949514865875244
9200,it's not.,POSITIVE,0.9993785619735718
9202,serves as key factor in work to assess and develop policies and programming.,POSITIVE,0.9975960850715637
9213,"it doesn't, i make it work.",POSITIVE,0.9972009658813477
9218,it's not,POSITIVE,0.997733473777771
9226,it is not.,POSITIVE,0.9987292885780334
9228,not,POSITIVE,0.99064701795578
9258,it does not,POSITIVE,0.9842942357063293
9262,makes it hard to concentrate worrying about paying bills,NEGATIVE,0.999201238155365
9263,"i am retired but am working part time.  the wages i get from the part time is bridging a gap i didn't expect to have once i retired. i will not be working during the summer and i am concerned if i will be able to meet all my obligations without the part time wages.  if not, i will have to consider getting some other part time work.",POSITIVE,0.9910270571708679
9268,not affecting at all,POSITIVE,0.9996352195739746
9270,students paying attention,POSITIVE,0.9979116320610046
9280,at the moment it is not.,POSITIVE,0.9980683922767639
9290,not at all,POSITIVE,0.999579131603241
9305,"due to health related issues and medical appointments, i have had to miss work and use a lot of my sick leave hours.  this negatively affected my workload and mental health due to the stress accompanied with pending projects and to do's.",NEGATIVE,0.9996564388275146
9310,not at all,POSITIVE,0.999579131603241
9333,i worry about students/community,NEGATIVE,0.9978674650192261
9336,"currently, since taking on my current work position, things have improved. it's not the same as a few months ago. however, paying outrageous rent is not ideal and my money would stretch better if i didn't have to pay this.",POSITIVE,0.9377380609512329
9376,it does not affect me now.,POSITIVE,0.9427032470703125
9420,it does not,POSITIVE,0.9842942357063293
9438,"it is not, thankfully.",POSITIVE,0.9963877201080322
9447,food insecurity has affected my work by keeping my from completing tasks. i am hungry and unable to concentrate. i am worried that my colleges will find out about my food insecurities and judge me. even though i work full time at a college. it is hard to keep food in the house at times.,NEGATIVE,0.9974191188812256
9464,"personally not at all, but as an employee of 2-year college it is one of the issues that i champion and try to work on.",POSITIVE,0.9763739109039307
9466,"not at the moment, but prices are going up and our salary increase doesnâ€™t keep up with inflation",POSITIVE,0.9850931763648987
9467,not at all,POSITIVE,0.999579131603241
9481,spending time i should be working on finding ways to make more money,NEGATIVE,0.9989691972732544
9489,"mi trabajo no esta afectado, pero me afecta la inseguridad de mi comunidad; especialmente a los que sirvo todos los dias.",POSITIVE,0.9548311829566956
9500,"it doesn't affect me, though i know it affects some of my students.",POSITIVE,0.9392948150634766
9501,i am incredibly lucky to be in a dual income house and have been stable in my housing and food availability.,POSITIVE,0.9993399977684021
9507,my students are sometimes unable to fully participate due to such insecurities and this hurts the class as a whole.,NEGATIVE,0.9997884631156921
9522,"at the moment, not at all.",POSITIVE,0.9986668825149536
9531,it does not now but it did when i was younger.,POSITIVE,0.9315637946128845
9534,n/a to me,POSITIVE,0.995091438293457
9558,unable to focus and don't sleep well,NEGATIVE,0.9996482133865356
9566,sometimes i am embarrassed of my living situation and what i have to eat.,NEGATIVE,0.9990437626838684
9568,it can be hard to focus when you are stressed about bills.,NEGATIVE,0.9945507645606995
9570,"neither of these things are currently affecting my work, thankfully.",NEGATIVE,0.9990484118461609
9581,"i am tired, overworked, and anxious all the time, working 3 part time jobs to try to pay all the bills and then gas just doubled in price making it even more difficult",NEGATIVE,0.9995519518852234
9620,"not affecting my work personally, but i see those who are affected by housing insecurity when i'm at work.",POSITIVE,0.9365406632423401
9634,it is not.,POSITIVE,0.9987292885780334
9640,it does not,POSITIVE,0.9842942357063293
9645,constantly worrying about money has made it difficult to concentrate at work.,NEGATIVE,0.9995123147964478
9657,it isn't,NEGATIVE,0.9900496006011963
9680,na,N/A,0.0
9687,it is not,POSITIVE,0.9929613471031189
9702,i am not affected by this,POSITIVE,0.8550910949707031
9703,it isn't,NEGATIVE,0.9900496006011963
9776,"mentality has been in a state of panic, not conducive to better work.",POSITIVE,0.9964929223060608
9790,it is not,POSITIVE,0.9929613471031189
9791,æ—,POSITIVE,0.9171557426452637
9793,housing is safe and food is plentiful,POSITIVE,0.8201130032539368
9807,it doesn't,NEGATIVE,0.9799878597259521
9819,no,N/A,0.0
9836,"food and shelter did not affect my life, because i did not want.",POSITIVE,0.9862056374549866
9864,"basic living security is still able to meet, generally speaking, no impact is very serious.",POSITIVE,0.9975476861000061
9896,not affecting my work.,POSITIVE,0.9995645880699158
9927,health will have an impact,NEGATIVE,0.9996328353881836
9981,low income,NEGATIVE,0.9996330738067627
10000,12,POSITIVE,0.9911148548126221
10023,it is not,POSITIVE,0.9929613471031189
10030,not affecting jt,POSITIVE,0.998982846736908
10036,"it is making it difficult to get ahead and thus, my quality of life has suffered.",NEGATIVE,0.9997877478599548
10043,"it has been stressful and exhausting searching for affordable housing and moving and unpacking etc,  it's made me tired at work and less positive",NEGATIVE,0.9996165037155151
10070,itâ€™s not,POSITIVE,0.9970976114273071
10072,not,POSITIVE,0.99064701795578
10081,"it is a distraction and it depresses motivation. thinking about what i am going to have to do once i am done with school lingers on my mind a lot, which sucks focus. but, also, the feeling that i might have to leave to be able to make enough to have a space makes me question why i work as hard as i do. it also has the effect of impacting my loyalty, not just my work ethic, but how positively i regard my workplace.",POSITIVE,0.994744062423706
10084,hard to focus on work when worried about finances,NEGATIVE,0.9994409680366516
10102,"i sometimes have to leave work to go to a food pantry, which is an embarrassing excuse to leave.",NEGATIVE,0.9994872808456421
10112,i often eat cheap crap lunches such as ramen with an egg and it affects my ability to focus.,NEGATIVE,0.9794042110443115
10124,no,N/A,0.0
10135,you just worry about the week and how you are going to make it with the money you have after paying bills and helping my mother. you have to think about how you are going to stretch your income until the next paycheck.,NEGATIVE,0.9990091323852539
10146,"luckily, i am not food or housing insecure.",POSITIVE,0.9980350136756897
10177,food insecurity makes it hard to concentrate and going without food can cause weakness and tiredness that can cause me to have to stay home.,NEGATIVE,0.9992923736572266
10182,our rental/mortgage and food prices are too high.,NEGATIVE,0.9996525049209595
10183,"i worry about my students, colleagues, and community sometimes.",NEGATIVE,0.9972686767578125
10187,it's not.,POSITIVE,0.9993785619735718
10196,looking for work.,NEGATIVE,0.9909790754318237
10199,sometimes i cannot focus on work because i am working about how to pay bills and get food.,POSITIVE,0.9962950348854065
10216,"it has made me feel hopeless with work, seems like my paycheck is gone the same day i get paid and i feel like all of those hours work is just a waste. i feel tired because and i can't sleep and i can't sleep because i am stressed or worried. i have to push myself to get through the day sometimes.",NEGATIVE,0.9997894167900085
10221,feel like i can never take a day off,NEGATIVE,0.9927461743354797
10224,it affects my students greatly.,NEGATIVE,0.9962388277053833
10230,has not,POSITIVE,0.9894086122512817
10233,cannot focus on work,POSITIVE,0.9978826642036438
10238,it concerns me that i need to be resourceful on how i will put food on the table for my kids.  although i don't let it affect my ability to work or do day to day stuff. it still sits on my mind.,NEGATIVE,0.9955659508705139
10240,"not being able to easily pack in healthy food for lunch at work makes staying energized and engaged hard. options for purchase are expensive, unhealthy or both.",POSITIVE,0.9959090948104858
10242,the worry that i am not giving my kids enough becomes a mental obstacle and it is hard to focus on only work. in difficult times i am constantly trying to come up with ideas to get us through the hard times.,POSITIVE,0.998869001865387
10243,it hasn't,NEGATIVE,0.9787166714668274
10251,it is difficult to make sure i have enough food to bring for lunch,POSITIVE,0.9997597336769104
10254,fast food makes me thick,POSITIVE,0.6920251846313477
10258,worrying sometimes. does not really affect my work.,POSITIVE,0.999786913394928
10271,"using work resources to network, and to find available resources where my unique criteria fits",POSITIVE,0.9914421439170837
10288,i doesn't,NEGATIVE,0.9827244877815247
10302,it is not.,POSITIVE,0.9987292885780334
10311,it does not.,POSITIVE,0.9921544194221497
10315,it is currently not affecting my work,POSITIVE,0.9993399977684021
10316,sometimes feel stressed and pushed to seek overtime or additional work,NEGATIVE,0.9987921118736267
10346,not,POSITIVE,0.99064701795578
10356,it doesn't.,NEGATIVE,0.9938563704490662
10371,n/a,N/A,0.0
10392,we often see people who are dealing with the effects of food and housing insecurity.,NEGATIVE,0.8695381879806519
10393,worry if ends will meet is always a concern.,NEGATIVE,0.9598779678344727
10395,it is not affecting my work.,POSITIVE,0.9981001019477844
10408,sometimes tired,NEGATIVE,0.999352753162384
10413,it doesn't really.,NEGATIVE,0.9995222091674805
10421,i do not suffer from food insecurity,POSITIVE,0.9972622394561768
10426,lack of attention or focused on home life,NEGATIVE,0.9997208714485168
10444,2 jobs,POSITIVE,0.965812623500824
10447,"i am very concerned about students and trainees impacted by housing and food insecurity, particular medical students and residents. there are fewer supports in place for professional students than undergraduates, their schedules are extremely intense, they are likely to be in high debt situations, their work hours are extremely long so many services would be closed when the students would be able to access them, and there is great stigma about reaching out for help.",NEGATIVE,0.9335433840751648
10485,it is inconvenient at times not to have a safe place to rest or work.,POSITIVE,0.998204231262207
10498,having hungry and tired students in class,NEGATIVE,0.9993895292282104
10500,it is not.,POSITIVE,0.9987292885780334
10520,it isnâ€™t,NEGATIVE,0.9817838668823242
10566,ability to focus or lack of energy to get to work.,POSITIVE,0.9954889416694641
10586,"the cost of housing, and the safety of my home is constantly on my mind so it's possible i'm preoccupied which doesn't allow me to focus fully.",NEGATIVE,0.9988192915916443
10591,na,N/A,0.0
10620,it didn't affect my work for the time being,NEGATIVE,0.9711816906929016
10622,neither affect my work.,NEGATIVE,0.9984764456748962
10628,one bad meal put me in the hospital for two days,NEGATIVE,0.9983990788459778
10655,"anxious,",NEGATIVE,0.9982390403747559
10678,none,POSITIVE,0.985345721244812
10679,none,POSITIVE,0.985345721244812
10684,it's not other than feeling safe in my home,POSITIVE,0.9866610169410706
10685,currently it is not affecting my work,POSITIVE,0.9993040561676025
10687,i prefer not to answer.,POSITIVE,0.9988699555397034
10688,it is something i regularly think about in regards to others.  i try to donate and create opportunities for others to donate as often as possible.,POSITIVE,0.9983149766921997
10690,can cause anxiety,NEGATIVE,0.9928975105285645
10692,no.,POSITIVE,0.9972889423370361
10697,it's not.,POSITIVE,0.9993785619735718
10698,i get sick easily with a limited diet. i've had to call in several times this year already.,NEGATIVE,0.9965907335281372
10700,worried about doing something wrong at work to which ended up causing mistakes and i always thought i was going to get fired and wouldn't be able to pay rent. couldn't focus on tasks at work because i was affected by multiple job rejections a day.,NEGATIVE,0.9990971088409424
10705,it does not.,POSITIVE,0.9921544194221497
10706,not applicable. i am lucky.,POSITIVE,0.9983662962913513
10708,it is not.,POSITIVE,0.9987292885780334
10713,focused on how i am going to pay bills.,POSITIVE,0.9619514346122742
10715,it does not affect my work.,POSITIVE,0.9279994368553162
10731,impacts students ability to fully engage in classes and learn,NEGATIVE,0.9992830157279968
10734,"simply, need to get paid more in my position.",NEGATIVE,0.9995488524436951
10735,worrying about food or housing sometimes distract me about how i will pay for something instead of doing my work.,NEGATIVE,0.9991080164909363
10737,it has not yet,POSITIVE,0.9957393407821655
10740,nn/a,NEGATIVE,0.9674491286277771
10742,hard to focus.,NEGATIVE,0.9997851252555847
10749,it's not,POSITIVE,0.997733473777771
10751,it does not.,POSITIVE,0.9921544194221497
10760,na,N/A,0.0
10762,due to rise on food only buy what we need,NEGATIVE,0.7991481423377991
10768,i am blessed. food and housing insecurity does not affect my work.,POSITIVE,0.973680853843689
10776,if we could work from home on friday maybe could ease the burden of worrying about gas so much and put that money being saved trowards food! our college dose not do much business on friday!!!!,POSITIVE,0.9997829794883728
10778,basically it does not affect my work on a whole but there are just times that i might be distracted when it comes time to pay bills,POSITIVE,0.9981303811073303
10792,"not being able to eat a good meal, i tend to get tired more at work and not being able to focus",POSITIVE,0.9997666478157043
10813,skipping meals more,NEGATIVE,0.9989087581634521
10826,it is not.,POSITIVE,0.9987292885780334
10832,"i love my job, but i feel like i need to find employment outside of nmsu because the pay is not enough to live on and support my kids. i can make more money elsewhere",POSITIVE,0.9993983507156372
10854,i would like to have a wage/salary that reflect the amount of work i do for my adjunct position,POSITIVE,0.7653471827507019
10863,not applicable to,POSITIVE,0.9997538924217224
10881,often work longer hours to provide enough income to support family.,POSITIVE,0.9483803510665894
10957,worrying about things outside of work during work hours makes things difficult.,NEGATIVE,0.9989879727363586
10965,no,N/A,0.0
10975,never,NEGATIVE,0.9904738068580627
